horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,time,elapsed_time,progress
18,ミステリーウェイ,8,先行,2047.274,18,7.0,35.0,43.76,58.039,0.866,134.34,134.34,0.9465
5,クロワデュノール,3,先行,2089.632,1,2.22,0.0,84.154,89.408,0.875,134.815,134.815,0.9498
2,ミュージアムマイル,1,先行,2087.132,2,0.0,2.5,73.195,82.272,0.875,134.815,134.815,0.9498
1,ダノンデサイル,1,差し,2084.632,3,0.67,5.0,79.175,85.766,0.875,134.815,134.815,0.9498
17,レガレイラ,8,先行,2082.132,4,7.0,7.5,68.507,79.338,0.875,134.815,134.815,0.9498
16,メイショウタバル,8,逃げ,2079.632,5,7.0,10.0,74.557,75.358,0.875,134.815,134.815,0.9498
4,ミクニインスパイア,2,先行,2077.132,6,1.0,12.5,62.769,75.093,0.875,134.815,134.815,0.9498
15,マイユニバース,7,差し,2074.632,7,6.67,15.0,70.558,80.631,0.875,134.815,134.815,0.9498
7,ファミリータイム,4,先行,2072.132,8,3.22,17.5,60.592,73.6,0.875,134.815,134.815,0.9498
8,タガノデュード,4,追込,2069.632,9,3.65,20.0,71.2,81.806,0.875,134.815,134.815,0.9498
13,シェイクユアハート,7,差し,2067.132,10,6.67,22.5,67.357,78.592,0.875,134.815,134.815,0.9498
14,スティンガーグラス,7,差し,2064.632,11,6.45,25.0,61.121,77.264,0.875,134.815,134.815,0.9498
9,コスモキュランダ,5,先行,2062.132,12,4.22,27.5,64.219,71.241,0.875,134.815,134.815,0.9498
12,マイネルエンペラー,6,逃げ,2059.632,13,5.0,30.0,52.086,66.306,0.875,134.815,134.815,0.9498
10,ジューンテイク,5,差し,2057.132,14,4.45,32.5,67.114,73.771,0.875,134.815,134.815,0.9498
6,ビザンチンドリーム,3,追込,2054.632,15,2.65,35.0,58.422,76.695,0.875,134.815,134.815,0.9498
11,シンエンペラー,6,差し,2054.632,16,5.67,35.0,54.86,73.209,0.875,134.815,134.815,0.9498
3,シュガークン,2,先行,2054.632,17,1.22,35.0,52.467,61.843,0.875,134.815,134.815,0.9498
18,ミステリーウェイ,8,先行,2054.632,18,7.0,35.0,43.76,58.039,0.875,134.815,134.815,0.9498
5,クロワデュノール,3,先行,2096.99,1,2.22,0.0,84.154,89.408,0.883,135.29,135.29,0.9532
2,ミュージアムマイル,1,先行,2094.49,2,0.0,2.5,73.195,82.272,0.883,135.29,135.29,0.9532
1,ダノンデサイル,1,差し,2091.99,3,0.67,5.0,79.175,85.766,0.883,135.29,135.29,0.9532
17,レガレイラ,8,先行,2089.49,4,7.0,7.5,68.507,79.338,0.883,135.29,135.29,0.9532
16,メイショウタバル,8,逃げ,2086.99,5,7.0,10.0,74.557,75.358,0.883,135.29,135.29,0.9532
15,マイユニバース,7,差し,2084.49,6,6.67,12.5,70.558,80.631,0.883,135.29,135.29,0.9532
4,ミクニインスパイア,2,先行,2081.99,7,1.0,15.0,62.769,75.093,0.883,135.29,135.29,0.9532
8,タガノデュード,4,追込,2079.49,8,3.65,17.5,71.2,81.806,0.883,135.29,135.29,0.9532
7,ファミリータイム,4,先行,2076.99,9,3.22,20.0,60.592,73.6,0.883,135.29,135.29,0.9532
13,シェイクユアハート,7,差し,2074.49,10,6.67,22.5,67.357,78.592,0.883,135.29,135.29,0.9532
14,スティンガーグラス,7,差し,2071.99,11,6.45,25.0,61.121,77.264,0.883,135.29,135.29,0.9532
9,コスモキュランダ,5,先行,2069.49,12,4.22,27.5,64.219,71.241,0.883,135.29,135.29,0.9532
12,マイネルエンペラー,6,逃げ,2066.99,13,5.0,30.0,52.086,66.306,0.883,135.29,135.29,0.9532
6,ビザンチンドリーム,3,追込,2064.49,14,2.65,32.5,58.422,76.695,0.883,135.29,135.29,0.9532
10,ジューンテイク,5,差し,2061.99,15,4.45,35.0,67.114,73.771,0.883,135.29,135.29,0.9532
11,シンエンペラー,6,差し,2061.99,16,5.67,35.0,54.86,73.209,0.883,135.29,135.29,0.9532
3,シュガークン,2,先行,2061.99,17,1.22,35.0,52.467,61.843,0.883,135.29,135.29,0.9532
18,ミステリーウェイ,8,先行,2061.99,18,7.0,35.0,43.76,58.039,0.883,135.29,135.29,0.9532
5,クロワデュノール,3,先行,2104.348,1,2.22,0.0,84.154,89.408,0.891,135.764,135.764,0.9565
2,ミュージアムマイル,1,先行,2101.848,2,0.0,2.5,73.195,82.272,0.891,135.764,135.764,0.9565
1,ダノンデサイル,1,差し,2099.348,3,0.67,5.0,79.175,85.766,0.891,135.764,135.764,0.9565
17,レガレイラ,8,先行,2096.848,4,7.0,7.5,68.507,79.338,0.891,135.764,135.764,0.9565
16,メイショウタバル,8,逃げ,2094.348,5,7.0,10.0,74.557,75.358,0.891,135.764,135.764,0.9565
15,マイユニバース,7,差し,2091.848,6,6.67,12.5,70.558,80.631,0.891,135.764,135.764,0.9565
4,ミクニインスパイア,2,先行,2089.348,7,1.0,15.0,62.769,75.093,0.891,135.764,135.764,0.9565
8,タガノデュード,4,追込,2086.848,8,3.65,17.5,71.2,81.806,0.891,135.764,135.764,0.9565
13,シェイクユアハート,7,差し,2084.348,9,6.67,20.0,67.357,78.592,0.891,135.764,135.764,0.9565
7,ファミリータイム,4,先行,2081.848,10,3.22,22.5,60.592,73.6,0.891,135.764,135.764,0.9565
14,スティンガーグラス,7,差し,2079.348,11,6.45,25.0,61.121,77.264,0.891,135.764,135.764,0.9565
9,コスモキュランダ,5,先行,2076.848,12,4.22,27.5,64.219,71.241,0.891,135.764,135.764,0.9565
6,ビザンチンドリーム,3,追込,2074.348,13,2.65,30.0,58.422,76.695,0.891,135.764,135.764,0.9565
10,ジューンテイク,5,差し,2071.848,14,4.45,32.5,67.114,73.771,0.891,135.764,135.764,0.9565
12,マイネルエンペラー,6,逃げ,2069.348,15,5.0,35.0,52.086,66.306,0.891,135.764,135.764,0.9565
11,シンエンペラー,6,差し,2069.348,16,5.67,35.0,54.86,73.209,0.891,135.764,135.764,0.9565
3,シュガークン,2,先行,2069.348,17,1.22,35.0,52.467,61.843,0.891,135.764,135.764,0.9565
18,ミステリーウェイ,8,先行,2069.348,18,7.0,35.0,43.76,58.039,0.891,135.764,135.764,0.9565
5,クロワデュノール,3,先行,2111.706,1,2.22,0.0,84.154,89.408,0.9,136.239,136.239,0.9599
2,ミュージアムマイル,1,先行,2109.206,2,0.0,2.5,73.195,82.272,0.9,136.239,136.239,0.9599
1,ダノンデサイル,1,差し,2106.706,3,0.67,5.0,79.175,85.766,0.9,136.239,136.239,0.9599
17,レガレイラ,8,先行,2104.206,4,7.0,7.5,68.507,79.338,0.9,136.239,136.239,0.9599
16,メイショウタバル,8,逃げ,2101.706,5,7.0,10.0,74.557,75.358,0.9,136.239,136.239,0.9599
15,マイユニバース,7,差し,2099.206,6,6.67,12.5,70.558,80.631,0.9,136.239,136.239,0.9599
8,タガノデュード,4,追込,2096.706,7,3.65,15.0,71.2,81.806,0.9,136.239,136.239,0.9599
4,ミクニインスパイア,2,先行,2094.206,8,1.0,17.5,62.769,75.093,0.9,136.239,136.239,0.9599
13,シェイクユアハート,7,差し,2091.706,9,6.67,20.0,67.357,78.592,0.9,136.239,136.239,0.9599
7,ファミリータイム,4,先行,2089.206,10,3.22,22.5,60.592,73.6,0.9,136.239,136.239,0.9599
14,スティンガーグラス,7,差し,2086.706,11,6.45,25.0,61.121,77.264,0.9,136.239,136.239,0.9599
9,コスモキュランダ,5,先行,2084.206,12,4.22,27.5,64.219,71.241,0.9,136.239,136.239,0.9599
6,ビザンチンドリーム,3,追込,2081.706,13,2.65,30.0,58.422,76.695,0.9,136.239,136.239,0.9599
10,ジューンテイク,5,差し,2079.206,14,4.45,32.5,67.114,73.771,0.9,136.239,136.239,0.9599
11,シンエンペラー,6,差し,2076.706,15,5.67,35.0,54.86,73.209,0.9,136.239,136.239,0.9599
12,マイネルエンペラー,6,逃げ,2076.706,16,5.0,35.0,52.086,66.306,0.9,136.239,136.239,0.9599
3,シュガークン,2,先行,2076.706,17,1.22,35.0,52.467,61.843,0.9,136.239,136.239,0.9599
18,ミステリーウェイ,8,先行,2076.706,18,7.0,35.0,43.76,58.039,0.9,136.239,136.239,0.9599
5,クロワデュノール,3,先行,2119.064,1,2.22,0.0,84.154,89.408,0.908,136.714,136.714,0.9632
2,ミュージアムマイル,1,先行,2116.564,2,0.0,2.5,73.195,82.272,0.908,136.714,136.714,0.9632
1,ダノンデサイル,1,差し,2114.064,3,0.67,5.0,79.175,85.766,0.908,136.714,136.714,0.9632
17,レガレイラ,8,先行,2111.564,4,7.0,7.5,68.507,79.338,0.908,136.714,136.714,0.9632
16,メイショウタバル,8,逃げ,2109.064,5,7.0,10.0,74.557,75.358,0.908,136.714,136.714,0.9632
15,マイユニバース,7,差し,2106.564,6,6.67,12.5,70.558,80.631,0.908,136.714,136.714,0.9632
8,タガノデュード,4,追込,2104.064,7,3.65,15.0,71.2,81.806,0.908,136.714,136.714,0.9632
4,ミクニインスパイア,2,先行,2101.564,8,1.0,17.5,62.769,75.093,0.908,136.714,136.714,0.9632
13,シェイクユアハート,7,差し,2099.064,9,6.67,20.0,67.357,78.592,0.908,136.714,136.714,0.9632
7,ファミリータイム,4,先行,2096.564,10,3.22,22.5,60.592,73.6,0.908,136.714,136.714,0.9632
14,スティンガーグラス,7,差し,2094.064,11,6.45,25.0,61.121,77.264,0.908,136.714,136.714,0.9632
9,コスモキュランダ,5,先行,2091.564,12,4.22,27.5,64.219,71.241,0.908,136.714,136.714,0.9632
6,ビザンチンドリーム,3,追込,2089.064,13,2.65,30.0,58.422,76.695,0.908,136.714,136.714,0.9632
10,ジューンテイク,5,差し,2086.564,14,4.45,32.5,67.114,73.771,0.908,136.714,136.714,0.9632
11,シンエンペラー,6,差し,2084.064,15,5.67,35.0,54.86,73.209,0.908,136.714,136.714,0.9632
12,マイネルエンペラー,6,逃げ,2084.064,16,5.0,35.0,52.086,66.306,0.908,136.714,136.714,0.9632
3,シュガークン,2,先行,2084.064,17,1.22,35.0,52.467,61.843,0.908,136.714,136.714,0.9632
18,ミステリーウェイ,8,先行,2084.064,18,7.0,35.0,43.76,58.039,0.908,136.714,136.714,0.9632
5,クロワデュノール,3,先行,2126.421,1,2.22,0.0,84.154,89.408,0.916,137.188,137.188,0.9666
2,ミュージアムマイル,1,先行,2123.921,2,0.0,2.5,73.195,82.272,0.916,137.188,137.188,0.9666
1,ダノンデサイル,1,差し,2121.421,3,0.67,5.0,79.175,85.766,0.916,137.188,137.188,0.9666
17,レガレイラ,8,先行,2118.921,4,7.0,7.5,68.507,79.338,0.916,137.188,137.188,0.9666
16,メイショウタバル,8,逃げ,2116.421,5,7.0,10.0,74.557,75.358,0.916,137.188,137.188,0.9666
15,マイユニバース,7,差し,2113.921,6,6.67,12.5,70.558,80.631,0.916,137.188,137.188,0.9666
8,タガノデュード,4,追込,2111.421,7,3.65,15.0,71.2,81.806,0.916,137.188,137.188,0.9666
4,ミクニインスパイア,2,先行,2108.921,8,1.0,17.5,62.769,75.093,0.916,137.188,137.188,0.9666
13,シェイクユアハート,7,差し,2106.421,9,6.67,20.0,67.357,78.592,0.916,137.188,137.188,0.9666
14,スティンガーグラス,7,差し,2103.921,10,6.45,22.5,61.121,77.264,0.916,137.188,137.188,0.9666
7,ファミリータイム,4,先行,2101.421,11,3.22,25.0,60.592,73.6,0.916,137.188,137.188,0.9666
9,コスモキュランダ,5,先行,2098.921,12,4.22,27.5,64.219,71.241,0.916,137.188,137.188,0.9666
6,ビザンチンドリーム,3,追込,2096.421,13,2.65,30.0,58.422,76.695,0.916,137.188,137.188,0.9666
10,ジューンテイク,5,差し,2093.921,14,4.45,32.5,67.114,73.771,0.916,137.188,137.188,0.9666
11,シンエンペラー,6,差し,2091.421,15,5.67,35.0,54.86,73.209,0.916,137.188,137.188,0.9666
12,マイネルエンペラー,6,逃げ,2091.421,16,5.0,35.0,52.086,66.306,0.916,137.188,137.188,0.9666
3,シュガークン,2,先行,2091.421,17,1.22,35.0,52.467,61.843,0.916,137.188,137.188,0.9666
18,ミステリーウェイ,8,先行,2091.421,18,7.0,35.0,43.76,58.039,0.916,137.188,137.188,0.9666
5,クロワデュノール,3,先行,2133.779,1,2.22,0.0,84.154,89.408,0.925,137.663,137.663,0.9699
1,ダノンデサイル,1,差し,2131.279,2,0.67,2.5,79.175,85.766,0.925,137.663,137.663,0.9699
2,ミュージアムマイル,1,先行,2128.779,3,0.0,5.0,73.195,82.272,0.925,137.663,137.663,0.9699
17,レガレイラ,8,先行,2126.279,4,7.0,7.5,68.507,79.338,0.925,137.663,137.663,0.9699
15,マイユニバース,7,差し,2123.779,5,6.67,10.0,70.558,80.631,0.925,137.663,137.663,0.9699
16,メイショウタバル,8,逃げ,2121.279,6,7.0,12.5,74.557,75.358,0.925,137.663,137.663,0.9699
8,タガノデュード,4,追込,2118.779,7,3.65,15.0,71.2,81.806,0.925,137.663,137.663,0.9699
13,シェイクユアハート,7,差し,2116.279,8,6.67,17.5,67.357,78.592,0.925,137.663,137.663,0.9699
4,ミクニインスパイア,2,先行,2113.779,9,1.0,20.0,62.769,75.093,0.925,137.663,137.663,0.9699
14,スティンガーグラス,7,差し,2111.279,10,6.45,22.5,61.121,77.264,0.925,137.663,137.663,0.9699
7,ファミリータイム,4,先行,2108.779,11,3.22,25.0,60.592,73.6,0.925,137.663,137.663,0.9699
6,ビザンチンドリーム,3,追込,2106.279,12,2.65,27.5,58.422,76.695,0.925,137.663,137.663,0.9699
9,コスモキュランダ,5,先行,2103.779,13,4.22,30.0,64.219,71.241,0.925,137.663,137.663,0.9699
10,ジューンテイク,5,差し,2101.279,14,4.45,32.5,67.114,73.771,0.925,137.663,137.663,0.9699
11,シンエンペラー,6,差し,2098.779,15,5.67,35.0,54.86,73.209,0.925,137.663,137.663,0.9699
12,マイネルエンペラー,6,逃げ,2098.779,16,5.0,35.0,52.086,66.306,0.925,137.663,137.663,0.9699
3,シュガークン,2,先行,2098.779,17,1.22,35.0,52.467,61.843,0.925,137.663,137.663,0.9699
18,ミステリーウェイ,8,先行,2098.779,18,7.0,35.0,43.76,58.039,0.925,137.663,137.663,0.9699
5,クロワデュノール,3,先行,2141.137,1,2.22,0.0,84.154,89.408,0.933,138.138,138.138,0.9732
1,ダノンデサイル,1,差し,2138.637,2,0.67,2.5,79.175,85.766,0.933,138.138,138.138,0.9732
2,ミュージアムマイル,1,先行,2136.137,3,0.0,5.0,73.195,82.272,0.933,138.138,138.138,0.9732
17,レガレイラ,8,先行,2133.637,4,7.0,7.5,68.507,79.338,0.933,138.138,138.138,0.9732
15,マイユニバース,7,差し,2131.137,5,6.67,10.0,70.558,80.631,0.933,138.138,138.138,0.9732
8,タガノデュード,4,追込,2128.637,6,3.65,12.5,71.2,81.806,0.933,138.138,138.138,0.9732
16,メイショウタバル,8,逃げ,2126.137,7,7.0,15.0,74.557,75.358,0.933,138.138,138.138,0.9732
13,シェイクユアハート,7,差し,2123.637,8,6.67,17.5,67.357,78.592,0.933,138.138,138.138,0.9732
4,ミクニインスパイア,2,先行,2121.137,9,1.0,20.0,62.769,75.093,0.933,138.138,138.138,0.9732
14,スティンガーグラス,7,差し,2118.637,10,6.45,22.5,61.121,77.264,0.933,138.138,138.138,0.9732
7,ファミリータイム,4,先行,2116.137,11,3.22,25.0,60.592,73.6,0.933,138.138,138.138,0.9732
6,ビザンチンドリーム,3,追込,2113.637,12,2.65,27.5,58.422,76.695,0.933,138.138,138.138,0.9732
9,コスモキュランダ,5,先行,2111.137,13,4.22,30.0,64.219,71.241,0.933,138.138,138.138,0.9732
10,ジューンテイク,5,差し,2108.637,14,4.45,32.5,67.114,73.771,0.933,138.138,138.138,0.9732
11,シンエンペラー,6,差し,2106.137,15,5.67,35.0,54.86,73.209,0.933,138.138,138.138,0.9732
12,マイネルエンペラー,6,逃げ,2106.137,16,5.0,35.0,52.086,66.306,0.933,138.138,138.138,0.9732
3,シュガークン,2,先行,2106.137,17,1.22,35.0,52.467,61.843,0.933,138.138,138.138,0.9732
18,ミステリーウェイ,8,先行,2106.137,18,7.0,35.0,43.76,58.039,0.933,138.138,138.138,0.9732
5,クロワデュノール,3,先行,2148.495,1,2.22,0.0,84.154,89.408,0.941,138.613,138.613,0.9766
1,ダノンデサイル,1,差し,2145.995,2,0.67,2.5,79.175,85.766,0.941,138.613,138.613,0.9766
2,ミュージアムマイル,1,先行,2143.495,3,0.0,5.0,73.195,82.272,0.941,138.613,138.613,0.9766
17,レガレイラ,8,先行,2140.995,4,7.0,7.5,68.507,79.338,0.941,138.613,138.613,0.9766
15,マイユニバース,7,差し,2138.495,5,6.67,10.0,70.558,80.631,0.941,138.613,138.613,0.9766
8,タガノデュード,4,追込,2135.995,6,3.65,12.5,71.2,81.806,0.941,138.613,138.613,0.9766
16,メイショウタバル,8,逃げ,2133.495,7,7.0,15.0,74.557,75.358,0.941,138.613,138.613,0.9766
13,シェイクユアハート,7,差し,2130.995,8,6.67,17.5,67.357,78.592,0.941,138.613,138.613,0.9766
4,ミクニインスパイア,2,先行,2128.495,9,1.0,20.0,62.769,75.093,0.941,138.613,138.613,0.9766
14,スティンガーグラス,7,差し,2125.995,10,6.45,22.5,61.121,77.264,0.941,138.613,138.613,0.9766
7,ファミリータイム,4,先行,2123.495,11,3.22,25.0,60.592,73.6,0.941,138.613,138.613,0.9766
6,ビザンチンドリーム,3,追込,2120.995,12,2.65,27.5,58.422,76.695,0.941,138.613,138.613,0.9766
10,ジューンテイク,5,差し,2118.495,13,4.45,30.0,67.114,73.771,0.941,138.613,138.613,0.9766
9,コスモキュランダ,5,先行,2115.995,14,4.22,32.5,64.219,71.241,0.941,138.613,138.613,0.9766
11,シンエンペラー,6,差し,2113.495,15,5.67,35.0,54.86,73.209,0.941,138.613,138.613,0.9766
12,マイネルエンペラー,6,逃げ,2113.495,16,5.0,35.0,52.086,66.306,0.941,138.613,138.613,0.9766
3,シュガークン,2,先行,2113.495,17,1.22,35.0,52.467,61.843,0.941,138.613,138.613,0.9766
18,ミステリーウェイ,8,先行,2113.495,18,7.0,35.0,43.76,58.039,0.941,138.613,138.613,0.9766
5,クロワデュノール,3,先行,2155.853,1,2.22,0.0,84.154,89.408,0.95,139.087,139.087,0.9799
1,ダノンデサイル,1,差し,2153.353,2,0.67,2.5,79.175,85.766,0.95,139.087,139.087,0.9799
2,ミュージアムマイル,1,先行,2150.853,3,0.0,5.0,73.195,82.272,0.95,139.087,139.087,0.9799
17,レガレイラ,8,先行,2148.353,4,7.0,7.5,68.507,79.338,0.95,139.087,139.087,0.9799
8,タガノデュード,4,追込,2145.853,5,3.65,10.0,71.2,81.806,0.95,139.087,139.087,0.9799
15,マイユニバース,7,差し,2143.353,6,6.67,12.5,70.558,80.631,0.95,139.087,139.087,0.9799
13,シェイクユアハート,7,差し,2140.853,7,6.67,15.0,67.357,78.592,0.95,139.087,139.087,0.9799
16,メイショウタバル,8,逃げ,2138.353,8,7.0,17.5,74.557,75.358,0.95,139.087,139.087,0.9799
14,スティンガーグラス,7,差し,2135.853,9,6.45,20.0,61.121,77.264,0.95,139.087,139.087,0.9799
4,ミクニインスパイア,2,先行,2133.353,10,1.0,22.5,62.769,75.093,0.95,139.087,139.087,0.9799
7,ファミリータイム,4,先行,2130.853,11,3.22,25.0,60.592,73.6,0.95,139.087,139.087,0.9799
6,ビザンチンドリーム,3,追込,2128.353,12,2.65,27.5,58.422,76.695,0.95,139.087,139.087,0.9799
10,ジューンテイク,5,差し,2125.853,13,4.45,30.0,67.114,73.771,0.95,139.087,139.087,0.9799
9,コスモキュランダ,5,先行,2123.353,14,4.22,32.5,64.219,71.241,0.95,139.087,139.087,0.9799
11,シンエンペラー,6,差し,2120.853,15,5.67,35.0,54.86,73.209,0.95,139.087,139.087,0.9799
12,マイネルエンペラー,6,逃げ,2120.853,16,5.0,35.0,52.086,66.306,0.95,139.087,139.087,0.9799
3,シュガークン,2,先行,2120.853,17,1.22,35.0,52.467,61.843,0.95,139.087,139.087,0.9799
18,ミステリーウェイ,8,先行,2120.853,18,7.0,35.0,43.76,58.039,0.95,139.087,139.087,0.9799
5,クロワデュノール,3,先行,2163.211,1,2.22,0.0,84.154,89.408,0.958,139.562,139.562,0.9833
1,ダノンデサイル,1,差し,2160.711,2,0.67,2.5,79.175,85.766,0.958,139.562,139.562,0.9833
2,ミュージアムマイル,1,先行,2158.211,3,0.0,5.0,73.195,82.272,0.958,139.562,139.562,0.9833
17,レガレイラ,8,先行,2155.711,4,7.0,7.5,68.507,79.338,0.958,139.562,139.562,0.9833
8,タガノデュード,4,追込,2153.211,5,3.65,10.0,71.2,81.806,0.958,139.562,139.562,0.9833
15,マイユニバース,7,差し,2150.711,6,6.67,12.5,70.558,80.631,0.958,139.562,139.562,0.9833
13,シェイクユアハート,7,差し,2148.211,7,6.67,15.0,67.357,78.592,0.958,139.562,139.562,0.9833
16,メイショウタバル,8,逃げ,2145.711,8,7.0,17.5,74.557,75.358,0.958,139.562,139.562,0.9833
14,スティンガーグラス,7,差し,2143.211,9,6.45,20.0,61.121,77.264,0.958,139.562,139.562,0.9833
4,ミクニインスパイア,2,先行,2140.711,10,1.0,22.5,62.769,75.093,0.958,139.562,139.562,0.9833
6,ビザンチンドリーム,3,追込,2138.211,11,2.65,25.0,58.422,76.695,0.958,139.562,139.562,0.9833
7,ファミリータイム,4,先行,2135.711,12,3.22,27.5,60.592,73.6,0.958,139.562,139.562,0.9833
10,ジューンテイク,5,差し,2133.211,13,4.45,30.0,67.114,73.771,0.958,139.562,139.562,0.9833
11,シンエンペラー,6,差し,2130.711,14,5.67,32.5,54.86,73.209,0.958,139.562,139.562,0.9833
9,コスモキュランダ,5,先行,2128.211,15,4.22,35.0,64.219,71.241,0.958,139.562,139.562,0.9833
12,マイネルエンペラー,6,逃げ,2128.211,16,5.0,35.0,52.086,66.306,0.958,139.562,139.562,0.9833
3,シュガークン,2,先行,2128.211,17,1.22,35.0,52.467,61.843,0.958,139.562,139.562,0.9833
18,ミステリーウェイ,8,先行,2128.211,18,7.0,35.0,43.76,58.039,0.958,139.562,139.562,0.9833
5,クロワデュノール,3,先行,2170.569,1,2.22,0.0,84.154,89.408,0.967,140.037,140.037,0.9866
1,ダノンデサイル,1,差し,2168.069,2,0.67,2.5,79.175,85.766,0.967,140.037,140.037,0.9866
2,ミュージアムマイル,1,先行,2165.569,3,0.0,5.0,73.195,82.272,0.967,140.037,140.037,0.9866
8,タガノデュード,4,追込,2163.069,4,3.65,7.5,71.2,81.806,0.967,140.037,140.037,0.9866
17,レガレイラ,8,先行,2160.569,5,7.0,10.0,68.507,79.338,0.967,140.037,140.037,0.9866
15,マイユニバース,7,差し,2158.069,6,6.67,12.5,70.558,80.631,0.967,140.037,140.037,0.9866
