horse_number,horse_name,frame,actual_running_style,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
2,ミュージアムマイル,1,先行,2026.626,2026.626,4,0.0,11.502,8.784,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.816,0.632,5.941,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.706,medium,131.492,131.492,0.9264
17,レガレイラ,8,先行,2023.071,2023.071,5,7.0,15.056,8.784,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.816,0.632,5.576,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.706,medium,131.492,131.492,0.9264
4,ミクニインスパイア,2,先行,2019.343,2019.343,6,1.0,18.784,8.784,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.816,0.632,3.492,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.706,medium,131.492,131.492,0.9264
9,コスモキュランダ,5,先行,2018.918,2018.918,7,4.22,19.209,8.784,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.816,0.632,2.984,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.706,medium,131.492,131.492,0.9264
1,ダノンデサイル,1,差し,2018.865,2018.865,8,0.67,19.262,8.784,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.816,0.632,31.763,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.706,medium,131.492,131.492,0.9264
7,ファミリータイム,4,先行,2018.145,2018.145,9,3.22,19.982,8.784,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.816,0.632,3.373,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.706,medium,131.492,131.492,0.9264
3,シュガークン,2,先行,2013.107,2013.107,10,1.22,25.02,8.784,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.816,0.632,1.556,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.706,medium,131.492,131.492,0.9264
18,ミステリーウェイ,8,先行,2011.601,2011.601,11,7.0,26.526,8.784,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.816,0.632,2.339,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.706,medium,131.492,131.492,0.9264
15,マイユニバース,7,差し,2006.506,2006.506,12,6.67,31.621,8.784,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.816,0.632,20.7,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.706,medium,131.492,131.492,0.9264
13,シェイクユアハート,7,差し,2003.238,2003.238,13,6.67,34.889,8.784,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.816,0.632,25.808,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.706,medium,131.492,131.492,0.9264
8,タガノデュード,4,追込,2001.8,2001.8,14,3.65,36.327,8.784,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.816,0.632,44.838,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.706,medium,131.492,131.492,0.9264
14,スティンガーグラス,7,差し,1999.702,1999.702,15,6.45,38.425,8.784,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.816,0.632,21.713,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.706,medium,131.492,131.492,0.9264
10,ジューンテイク,5,差し,1998.212,1998.212,16,4.45,39.915,8.784,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.816,0.632,14.498,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.706,medium,131.492,131.492,0.9264
11,シンエンペラー,6,差し,1986.712,1986.712,17,5.67,51.415,8.784,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.816,0.632,12.339,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.706,medium,131.492,131.492,0.9264
6,ビザンチンドリーム,3,追込,1972.088,1972.088,18,2.65,66.039,8.784,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.816,0.632,24.544,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.706,medium,131.492,131.492,0.9264
16,メイショウタバル,8,逃げ,2045.485,2045.485,1,7.0,0.0,8.718,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.824,0.649,1.498,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.719,medium,131.967,131.967,0.9298
12,マイネルエンペラー,6,逃げ,2042.542,2042.542,2,5.0,2.943,8.718,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.824,0.649,1.141,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.719,medium,131.967,131.967,0.9298
5,クロワデュノール,3,先行,2036.767,2036.767,3,2.22,8.718,8.718,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.824,0.649,6.554,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.719,medium,131.967,131.967,0.9298
2,ミュージアムマイル,1,先行,2034.049,2034.049,4,0.0,11.436,8.718,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.824,0.649,6.053,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.719,medium,131.967,131.967,0.9298
17,レガレイラ,8,先行,2030.47,2030.47,5,7.0,15.014,8.718,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.824,0.649,5.682,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.719,medium,131.967,131.967,0.9298
4,ミクニインスパイア,2,先行,2026.731,2026.731,6,1.0,18.754,8.718,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.824,0.649,3.558,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.719,medium,131.967,131.967,0.9298
1,ダノンデサイル,1,差し,2026.289,2026.289,7,0.67,19.196,8.718,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.824,0.649,32.365,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.719,medium,131.967,131.967,0.9298
9,コスモキュランダ,5,先行,2026.286,2026.286,8,4.22,19.198,8.718,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.824,0.649,3.041,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.719,medium,131.967,131.967,0.9298
7,ファミリータイム,4,先行,2025.529,2025.529,9,3.22,19.956,8.718,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.824,0.649,3.437,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.719,medium,131.967,131.967,0.9298
3,シュガークン,2,先行,2020.437,2020.437,10,1.22,25.048,8.718,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.824,0.649,1.585,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.719,medium,131.967,131.967,0.9298
18,ミステリーウェイ,8,先行,2018.943,2018.943,11,7.0,26.542,8.718,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.824,0.649,2.383,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.719,medium,131.967,131.967,0.9298
15,マイユニバース,7,差し,2013.93,2013.93,12,6.67,31.555,8.718,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.824,0.649,21.093,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.719,medium,131.967,131.967,0.9298
13,シェイクユアハート,7,差し,2010.662,2010.662,13,6.67,34.823,8.718,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.824,0.649,26.298,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.719,medium,131.967,131.967,0.9298
8,タガノデュード,4,追込,2009.224,2009.224,14,3.65,36.261,8.718,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.824,0.649,45.688,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.719,medium,131.967,131.967,0.9298
14,スティンガーグラス,7,差し,2007.126,2007.126,15,6.45,38.359,8.718,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.824,0.649,22.124,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.719,medium,131.967,131.967,0.9298
10,ジューンテイク,5,差し,2005.636,2005.636,16,4.45,39.849,8.718,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.824,0.649,14.772,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.719,medium,131.967,131.967,0.9298
11,シンエンペラー,6,差し,1994.136,1994.136,17,5.67,51.349,8.718,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.824,0.649,12.573,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.719,medium,131.967,131.967,0.9298
6,ビザンチンドリーム,3,追込,1979.512,1979.512,18,2.65,65.973,8.718,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.824,0.649,25.01,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.719,medium,131.967,131.967,0.9298
16,メイショウタバル,8,逃げ,2052.843,2052.843,1,7.0,0.0,8.688,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.833,0.666,1.526,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.732,medium,132.441,132.441,0.9331
12,マイネルエンペラー,6,逃げ,2049.892,2049.892,2,5.0,2.951,8.688,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.833,0.666,1.162,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.732,medium,132.441,132.441,0.9331
5,クロワデュノール,3,先行,2044.154,2044.154,3,2.22,8.688,8.688,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.833,0.666,6.676,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.732,medium,132.441,132.441,0.9331
2,ミュージアムマイル,1,先行,2041.436,2041.436,4,0.0,11.406,8.688,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.833,0.666,6.166,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.732,medium,132.441,132.441,0.9331
17,レガレイラ,8,先行,2037.858,2037.858,5,7.0,14.984,8.688,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.833,0.666,5.787,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.732,medium,132.441,132.441,0.9331
4,ミクニインスパイア,2,先行,2034.118,2034.118,6,1.0,18.725,8.688,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.833,0.666,3.624,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.732,medium,132.441,132.441,0.9331
1,ダノンデサイル,1,差し,2033.676,2033.676,7,0.67,19.166,8.688,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.833,0.666,32.967,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.732,medium,132.441,132.441,0.9331
9,コスモキュランダ,5,先行,2033.655,2033.655,8,4.22,19.188,8.688,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.833,0.666,3.097,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.732,medium,132.441,132.441,0.9331
7,ファミリータイム,4,先行,2032.912,2032.912,9,3.22,19.931,8.688,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.833,0.666,3.501,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.732,medium,132.441,132.441,0.9331
3,シュガークン,2,先行,2027.767,2027.767,10,1.22,25.076,8.688,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.833,0.666,1.615,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.732,medium,132.441,132.441,0.9331
18,ミステリーウェイ,8,先行,2026.285,2026.285,11,7.0,26.558,8.688,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.833,0.666,2.428,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.732,medium,132.441,132.441,0.9331
15,マイユニバース,7,差し,2021.317,2021.317,12,6.67,31.525,8.688,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.833,0.666,21.485,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.732,medium,132.441,132.441,0.9331
13,シェイクユアハート,7,差し,2018.049,2018.049,13,6.67,34.793,8.688,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.833,0.666,26.787,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.732,medium,132.441,132.441,0.9331
8,タガノデュード,4,追込,2016.611,2016.611,14,3.65,36.231,8.688,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.833,0.666,46.538,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.732,medium,132.441,132.441,0.9331
14,スティンガーグラス,7,差し,2014.513,2014.513,15,6.45,38.329,8.688,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.833,0.666,22.536,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.732,medium,132.441,132.441,0.9331
10,ジューンテイク,5,差し,2013.023,2013.023,16,4.45,39.819,8.688,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.833,0.666,15.047,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.732,medium,132.441,132.441,0.9331
11,シンエンペラー,6,差し,2001.523,2001.523,17,5.67,51.319,8.688,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.833,0.666,12.807,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.732,medium,132.441,132.441,0.9331
6,ビザンチンドリーム,3,追込,1986.899,1986.899,18,2.65,65.943,8.688,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.833,0.666,25.475,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.732,medium,132.441,132.441,0.9331
16,メイショウタバル,8,逃げ,2060.201,2060.201,1,7.0,0.0,8.688,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.841,0.682,1.553,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.746,medium,132.916,132.916,0.9365
12,マイネルエンペラー,6,逃げ,2057.248,2057.248,2,5.0,2.952,8.688,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.841,0.682,1.184,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.746,medium,132.916,132.916,0.9365
5,クロワデュノール,3,先行,2051.513,2051.513,3,2.22,8.688,8.688,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.841,0.682,6.798,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.746,medium,132.916,132.916,0.9365
2,ミュージアムマイル,1,先行,2048.795,2048.795,4,0.0,11.406,8.688,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.841,0.682,6.279,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.746,medium,132.916,132.916,0.9365
17,レガレイラ,8,先行,2045.217,2045.217,5,7.0,14.984,8.688,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.841,0.682,5.893,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.746,medium,132.916,132.916,0.9365
4,ミクニインスパイア,2,先行,2041.476,2041.476,6,1.0,18.725,8.688,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.841,0.682,3.69,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.746,medium,132.916,132.916,0.9365
1,ダノンデサイル,1,差し,2041.035,2041.035,7,0.67,19.166,8.688,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.841,0.682,33.569,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.746,medium,132.916,132.916,0.9365
9,コスモキュランダ,5,先行,2041.013,2041.013,8,4.22,19.188,8.688,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.841,0.682,3.154,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.746,medium,132.916,132.916,0.9365
7,ファミリータイム,4,先行,2040.27,2040.27,9,3.22,19.931,8.688,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.841,0.682,3.565,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.746,medium,132.916,132.916,0.9365
3,シュガークン,2,先行,2035.103,2035.103,10,1.22,25.097,8.688,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.841,0.682,1.644,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.746,medium,132.916,132.916,0.9365
18,ミステリーウェイ,8,先行,2033.634,2033.634,11,7.0,26.567,8.688,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.841,0.682,2.472,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.746,medium,132.916,132.916,0.9365
15,マイユニバース,7,差し,2028.676,2028.676,12,6.67,31.525,8.688,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.841,0.682,21.878,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.746,medium,132.916,132.916,0.9365
13,シェイクユアハート,7,差し,2025.408,2025.408,13,6.67,34.793,8.688,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.841,0.682,27.276,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.746,medium,132.916,132.916,0.9365
8,タガノデュード,4,追込,2023.97,2023.97,14,3.65,36.231,8.688,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.841,0.682,47.388,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.746,medium,132.916,132.916,0.9365
14,スティンガーグラス,7,差し,2021.872,2021.872,15,6.45,38.329,8.688,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.841,0.682,22.948,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.746,medium,132.916,132.916,0.9365
10,ジューンテイク,5,差し,2020.382,2020.382,16,4.45,39.819,8.688,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.841,0.682,15.322,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.746,medium,132.916,132.916,0.9365
