horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
3,シュガークン,2,先行,1838.438,11,1.22,30.459,52.467,61.843,62.755,62.654,-1.0,-1.25,0.624,0.247,-15.304,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,120.574,120.574,0.8495
13,シェイクユアハート,7,差し,1837.979,12,6.67,30.917,67.357,78.592,85.989,82.377,0.457,0.39,0.624,0.247,11.237,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,120.574,120.574,0.8495
10,ジューンテイク,5,差し,1837.097,13,4.45,31.799,67.114,73.771,79.136,77.483,-0.132,-0.132,0.624,0.247,0.889,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,120.574,120.574,0.8495
14,スティンガーグラス,7,差し,1836.692,14,6.45,32.204,61.121,77.264,85.596,81.585,0.424,0.306,0.624,0.247,9.657,0.0,0.0,0.0,1.1,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,120.574,120.574,0.8495
18,ミステリーウェイ,8,先行,1836.19,15,7.0,32.707,43.76,58.039,58.955,59.981,-1.0,-1.25,0.624,0.247,-14.929,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,120.574,120.574,0.8495
11,シンエンペラー,6,差し,1831.056,16,5.67,37.84,54.86,73.209,81.503,78.732,0.072,0.001,0.624,0.247,3.728,0.0,0.0,0.0,1.1,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,120.574,120.574,0.8495
8,タガノデュード,4,追込,1826.765,17,3.65,42.131,71.2,81.806,88.626,85.856,0.684,0.761,0.624,0.247,15.162,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,120.574,120.574,0.8495
6,ビザンチンドリーム,3,追込,1807.913,18,2.65,60.983,58.422,76.695,85.182,81.047,0.388,0.248,0.624,0.247,4.946,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,120.574,120.574,0.8495
5,クロワデュノール,3,先行,1876.254,1,2.22,0.0,84.154,89.408,93.784,91.84,1.0,1.25,0.632,0.264,21.599,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,121.049,121.049,0.8528
2,ミュージアムマイル,1,先行,1873.864,2,0.0,2.39,73.195,82.272,88.292,85.626,0.655,0.737,0.632,0.264,13.052,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,121.049,121.049,0.8528
17,レガレイラ,8,先行,1871.866,3,7.0,4.388,68.507,79.338,86.312,83.416,0.485,0.501,0.632,0.264,9.13,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,121.049,121.049,0.8528
16,メイショウタバル,8,逃げ,1871.839,4,7.0,4.415,74.557,75.358,74.809,75.475,-0.504,-0.346,0.632,0.264,-6.42,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,121.049,121.049,0.8528
4,ミクニインスパイア,2,先行,1866.53,5,1.0,9.724,62.769,75.093,80.598,78.197,-0.006,-0.056,0.632,0.264,-0.184,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,121.049,121.049,0.8528
7,ファミリータイム,4,先行,1863.786,6,3.22,12.468,60.592,73.6,79.145,76.604,-0.131,-0.225,0.632,0.264,-2.44,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,121.049,121.049,0.8528
9,コスモキュランダ,5,先行,1859.002,7,4.22,17.252,64.219,71.241,72.936,73.106,-0.665,-0.598,0.632,0.264,-7.42,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,121.049,121.049,0.8528
1,ダノンデサイル,1,差し,1856.08,8,0.67,20.174,79.175,85.766,91.14,88.858,0.9,1.081,0.632,0.264,26.118,0.0,0.0,0.0,1.1,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,121.049,121.049,0.8528
12,マイネルエンペラー,6,逃げ,1855.725,9,5.0,20.529,52.086,66.306,69.937,69.574,-0.922,-0.975,0.632,0.264,-16.615,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,121.049,121.049,0.8528
15,マイユニバース,7,差し,1850.486,10,6.67,25.768,70.558,80.631,87.338,84.515,0.573,0.618,0.632,0.264,16.588,0.0,0.0,0.0,1.1,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,121.049,121.049,0.8528
13,シェイクユアハート,7,差し,1845.337,11,6.67,30.917,67.357,78.592,85.989,82.377,0.457,0.39,0.632,0.264,11.996,0.0,0.0,0.0,1.1,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,121.049,121.049,0.8528
3,シュガークン,2,先行,1844.804,12,1.22,31.451,52.467,61.843,62.755,62.654,-1.0,-1.25,0.632,0.264,-16.338,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,121.049,121.049,0.8528
10,ジューンテイク,5,差し,1844.455,13,4.45,31.799,67.114,73.771,79.136,77.483,-0.132,-0.132,0.632,0.264,0.949,0.0,0.0,0.0,1.1,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,121.049,121.049,0.8528
14,スティンガーグラス,7,差し,1844.05,14,6.45,32.204,61.121,77.264,85.596,81.585,0.424,0.306,0.632,0.264,10.309,0.0,0.0,0.0,1.1,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,121.049,121.049,0.8528
18,ミステリーウェイ,8,先行,1842.563,15,7.0,33.691,43.76,58.039,58.955,59.981,-1.0,-1.25,0.632,0.264,-15.938,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,121.049,121.049,0.8528
11,シンエンペラー,6,差し,1838.414,16,5.67,37.84,54.86,73.209,81.503,78.732,0.072,0.001,0.632,0.264,3.979,0.0,0.0,0.0,1.1,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,121.049,121.049,0.8528
8,タガノデュード,4,追込,1834.123,17,3.65,42.131,71.2,81.806,88.626,85.856,0.684,0.761,0.632,0.264,16.627,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,121.049,121.049,0.8528
6,ビザンチンドリーム,3,追込,1815.271,18,2.65,60.983,58.422,76.695,85.182,81.047,0.388,0.248,0.632,0.264,5.727,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,121.049,121.049,0.8528
