horse_number,horse_name,frame,actual_running_style,position_m,finish_position_m,rank,lane,gap_from_leader,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
8,タガノデュード,4,追込,2061.488,2061.488,10,3.65,20.787,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.866,0.732,43.002,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.786,medium,134.34,134.34,0.9465
3,シュガークン,2,先行,2060.886,2060.886,11,1.22,21.388,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.866,0.732,1.733,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.786,medium,134.34,134.34,0.9465
18,ミステリーウェイ,8,先行,2059.611,2059.611,12,7.0,22.664,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.866,0.732,2.605,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.786,medium,134.34,134.34,0.9465
15,マイユニバース,7,差し,2056.509,2056.509,13,6.67,25.765,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.866,0.732,17.735,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.786,medium,134.34,134.34,0.9465
13,シェイクユアハート,7,差し,2053.544,2053.544,14,6.67,28.73,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.866,0.732,22.111,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.786,medium,134.34,134.34,0.9465
14,スティンガーグラス,7,差し,2050.556,2050.556,15,6.45,31.718,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.866,0.732,18.602,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.786,medium,134.34,134.34,0.9465
10,ジューンテイク,5,差し,2049.189,2049.189,16,4.45,33.086,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.866,0.732,12.42,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.786,medium,134.34,134.34,0.9465
11,シンエンペラー,6,差し,2038.086,2038.086,17,5.67,44.188,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.866,0.732,10.571,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.786,medium,134.34,134.34,0.9465
6,ビザンチンドリーム,3,追込,2027.63,2027.63,18,2.65,54.644,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.866,0.732,23.539,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.786,medium,134.34,134.34,0.9465
16,メイショウタバル,8,逃げ,2089.632,2089.632,1,7.0,0.0,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.875,0.749,1.665,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.799,medium,134.815,134.815,0.9498
12,マイネルエンペラー,6,逃げ,2084.842,2084.842,2,5.0,4.791,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.875,0.749,1.269,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.799,medium,134.815,134.815,0.9498
5,クロワデュノール,3,先行,2084.151,2084.151,3,2.22,5.481,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.875,0.749,7.286,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.799,medium,134.815,134.815,0.9498
2,ミュージアムマイル,1,先行,2081.522,2081.522,4,0.0,8.11,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.875,0.749,6.729,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.799,medium,134.815,134.815,0.9498
17,レガレイラ,8,先行,2077.888,2077.888,5,7.0,11.744,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.875,0.749,6.316,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.799,medium,134.815,134.815,0.9498
1,ダノンデサイル,1,差し,2076.734,2076.734,6,0.67,12.899,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.875,0.749,27.675,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.799,medium,134.815,134.815,0.9498
4,ミクニインスパイア,2,先行,2074.407,2074.407,7,1.0,15.225,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.875,0.749,3.955,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.799,medium,134.815,134.815,0.9498
9,コスモキュランダ,5,先行,2073.805,2073.805,8,4.22,15.827,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.875,0.749,3.38,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.799,medium,134.815,134.815,0.9498
7,ファミリータイム,4,先行,2073.319,2073.319,9,3.22,16.313,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.875,0.749,3.821,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.799,medium,134.815,134.815,0.9498
8,タガノデュード,4,追込,2069.31,2069.31,10,3.65,20.322,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.875,0.749,43.734,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.799,medium,134.815,134.815,0.9498
3,シュガークン,2,先行,2068.216,2068.216,11,1.22,21.416,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.875,0.749,1.762,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.799,medium,134.815,134.815,0.9498
18,ミステリーウェイ,8,先行,2066.953,2066.953,12,7.0,22.679,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.875,0.749,2.649,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.799,medium,134.815,134.815,0.9498
15,マイユニバース,7,差し,2064.126,2064.126,13,6.67,25.506,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.875,0.749,18.036,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.799,medium,134.815,134.815,0.9498
13,シェイクユアハート,7,差し,2061.213,2061.213,14,6.67,28.42,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.875,0.749,22.487,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.799,medium,134.815,134.815,0.9498
14,スティンガーグラス,7,差し,2058.19,2058.19,15,6.45,31.442,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.875,0.749,18.919,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.799,medium,134.815,134.815,0.9498
10,ジューンテイク,5,差し,2056.75,2056.75,16,4.45,32.882,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.875,0.749,12.632,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.799,medium,134.815,134.815,0.9498
11,シンエンペラー,6,差し,2045.563,2045.563,17,5.67,44.07,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.875,0.749,10.751,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.799,medium,134.815,134.815,0.9498
