horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,tie_breaker,ability_factor,time,elapsed_time,progress
8,タガノデュード,4,追込,1206.064,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,81.174,81.174,0.5719
6,ビザンチンドリーム,3,追込,1190.454,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,81.174,81.174,0.5719
16,メイショウタバル,8,逃げ,1265.552,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,81.649,81.649,0.5753
12,マイネルエンペラー,6,逃げ,1262.152,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,81.649,81.649,0.5753
5,クロワデュノール,3,先行,1258.385,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,81.649,81.649,0.5753
2,ミュージアムマイル,1,先行,1257.003,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,81.649,81.649,0.5753
17,レガレイラ,8,先行,1255.425,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,81.649,81.649,0.5753
9,コスモキュランダ,5,先行,1253.481,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,81.649,81.649,0.5753
4,ミクニインスパイア,2,先行,1252.988,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,81.649,81.649,0.5753
7,ファミリータイム,4,先行,1252.272,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,81.649,81.649,0.5753
3,シュガークン,2,先行,1250.691,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,81.649,81.649,0.5753
18,ミステリーウェイ,8,先行,1248.853,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,81.649,81.649,0.5753
1,ダノンデサイル,1,差し,1235.708,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,81.649,81.649,0.5753
15,マイユニバース,7,差し,1232.548,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,81.649,81.649,0.5753
10,ジューンテイク,5,差し,1228.783,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,81.649,81.649,0.5753
13,シェイクユアハート,7,差し,1226.943,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,81.649,81.649,0.5753
14,スティンガーグラス,7,差し,1226.164,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,81.649,81.649,0.5753
11,シンエンペラー,6,差し,1223.192,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,81.649,81.649,0.5753
8,タガノデュード,4,追込,1213.421,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,81.649,81.649,0.5753
6,ビザンチンドリーム,3,追込,1197.812,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,81.649,81.649,0.5753
16,メイショウタバル,8,逃げ,1272.91,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,82.123,82.123,0.5786
12,マイネルエンペラー,6,逃げ,1269.51,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,82.123,82.123,0.5786
5,クロワデュノール,3,先行,1265.743,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,82.123,82.123,0.5786
2,ミュージアムマイル,1,先行,1264.361,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,82.123,82.123,0.5786
17,レガレイラ,8,先行,1262.783,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,82.123,82.123,0.5786
9,コスモキュランダ,5,先行,1260.839,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,82.123,82.123,0.5786
4,ミクニインスパイア,2,先行,1260.346,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,82.123,82.123,0.5786
7,ファミリータイム,4,先行,1259.63,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,82.123,82.123,0.5786
3,シュガークン,2,先行,1258.049,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,82.123,82.123,0.5786
18,ミステリーウェイ,8,先行,1256.211,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,82.123,82.123,0.5786
1,ダノンデサイル,1,差し,1243.066,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,82.123,82.123,0.5786
15,マイユニバース,7,差し,1239.906,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,82.123,82.123,0.5786
10,ジューンテイク,5,差し,1236.141,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,82.123,82.123,0.5786
13,シェイクユアハート,7,差し,1234.301,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,82.123,82.123,0.5786
14,スティンガーグラス,7,差し,1233.522,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,82.123,82.123,0.5786
11,シンエンペラー,6,差し,1230.55,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,82.123,82.123,0.5786
8,タガノデュード,4,追込,1220.779,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,82.123,82.123,0.5786
6,ビザンチンドリーム,3,追込,1205.17,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,82.123,82.123,0.5786
16,メイショウタバル,8,逃げ,1280.268,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,82.598,82.598,0.5819
12,マイネルエンペラー,6,逃げ,1276.868,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,82.598,82.598,0.5819
5,クロワデュノール,3,先行,1273.101,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,82.598,82.598,0.5819
2,ミュージアムマイル,1,先行,1271.718,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,82.598,82.598,0.5819
17,レガレイラ,8,先行,1270.141,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,82.598,82.598,0.5819
9,コスモキュランダ,5,先行,1268.196,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,82.598,82.598,0.5819
4,ミクニインスパイア,2,先行,1267.704,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,82.598,82.598,0.5819
7,ファミリータイム,4,先行,1266.988,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,82.598,82.598,0.5819
3,シュガークン,2,先行,1265.407,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,82.598,82.598,0.5819
18,ミステリーウェイ,8,先行,1263.569,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,82.598,82.598,0.5819
1,ダノンデサイル,1,差し,1250.424,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,82.598,82.598,0.5819
15,マイユニバース,7,差し,1247.264,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,82.598,82.598,0.5819
10,ジューンテイク,5,差し,1243.498,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,82.598,82.598,0.5819
13,シェイクユアハート,7,差し,1241.659,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,82.598,82.598,0.5819
14,スティンガーグラス,7,差し,1240.88,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,82.598,82.598,0.5819
11,シンエンペラー,6,差し,1237.908,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,82.598,82.598,0.5819
8,タガノデュード,4,追込,1228.137,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,82.598,82.598,0.5819
6,ビザンチンドリーム,3,追込,1212.528,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,82.598,82.598,0.5819
16,メイショウタバル,8,逃げ,1287.625,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,83.073,83.073,0.5853
12,マイネルエンペラー,6,逃げ,1284.226,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,83.073,83.073,0.5853
5,クロワデュノール,3,先行,1280.459,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,83.073,83.073,0.5853
2,ミュージアムマイル,1,先行,1279.076,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,83.073,83.073,0.5853
17,レガレイラ,8,先行,1277.499,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,83.073,83.073,0.5853
9,コスモキュランダ,5,先行,1275.554,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,83.073,83.073,0.5853
4,ミクニインスパイア,2,先行,1275.062,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,83.073,83.073,0.5853
7,ファミリータイム,4,先行,1274.346,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,83.073,83.073,0.5853
3,シュガークン,2,先行,1272.765,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,83.073,83.073,0.5853
18,ミステリーウェイ,8,先行,1270.927,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,83.073,83.073,0.5853
1,ダノンデサイル,1,差し,1257.782,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,83.073,83.073,0.5853
15,マイユニバース,7,差し,1254.622,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,83.073,83.073,0.5853
10,ジューンテイク,5,差し,1250.856,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,83.073,83.073,0.5853
13,シェイクユアハート,7,差し,1249.017,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,83.073,83.073,0.5853
14,スティンガーグラス,7,差し,1248.238,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,83.073,83.073,0.5853
11,シンエンペラー,6,差し,1245.265,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,83.073,83.073,0.5853
8,タガノデュード,4,追込,1235.495,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,83.073,83.073,0.5853
6,ビザンチンドリーム,3,追込,1219.885,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,83.073,83.073,0.5853
16,メイショウタバル,8,逃げ,1294.983,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,83.547,83.547,0.5886
12,マイネルエンペラー,6,逃げ,1291.584,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,83.547,83.547,0.5886
5,クロワデュノール,3,先行,1287.817,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,83.547,83.547,0.5886
2,ミュージアムマイル,1,先行,1286.434,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,83.547,83.547,0.5886
17,レガレイラ,8,先行,1284.857,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,83.547,83.547,0.5886
9,コスモキュランダ,5,先行,1282.912,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,83.547,83.547,0.5886
4,ミクニインスパイア,2,先行,1282.419,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,83.547,83.547,0.5886
7,ファミリータイム,4,先行,1281.704,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,83.547,83.547,0.5886
3,シュガークン,2,先行,1280.123,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,83.547,83.547,0.5886
18,ミステリーウェイ,8,先行,1278.285,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,83.547,83.547,0.5886
1,ダノンデサイル,1,差し,1265.14,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,83.547,83.547,0.5886
15,マイユニバース,7,差し,1261.98,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,83.547,83.547,0.5886
10,ジューンテイク,5,差し,1258.214,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,83.547,83.547,0.5886
13,シェイクユアハート,7,差し,1256.375,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,83.547,83.547,0.5886
14,スティンガーグラス,7,差し,1255.596,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,83.547,83.547,0.5886
11,シンエンペラー,6,差し,1252.623,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,83.547,83.547,0.5886
8,タガノデュード,4,追込,1242.853,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,83.547,83.547,0.5886
6,ビザンチンドリーム,3,追込,1227.243,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,83.547,83.547,0.5886
16,メイショウタバル,8,逃げ,1302.341,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,84.022,84.022,0.592
12,マイネルエンペラー,6,逃げ,1298.942,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,84.022,84.022,0.592
5,クロワデュノール,3,先行,1295.175,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,84.022,84.022,0.592
2,ミュージアムマイル,1,先行,1293.792,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,84.022,84.022,0.592
17,レガレイラ,8,先行,1292.215,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,84.022,84.022,0.592
9,コスモキュランダ,5,先行,1290.27,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,84.022,84.022,0.592
4,ミクニインスパイア,2,先行,1289.777,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,84.022,84.022,0.592
7,ファミリータイム,4,先行,1289.062,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,84.022,84.022,0.592
3,シュガークン,2,先行,1287.48,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,84.022,84.022,0.592
18,ミステリーウェイ,8,先行,1285.643,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,84.022,84.022,0.592
1,ダノンデサイル,1,差し,1272.498,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,84.022,84.022,0.592
15,マイユニバース,7,差し,1269.338,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,84.022,84.022,0.592
10,ジューンテイク,5,差し,1265.572,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,84.022,84.022,0.592
13,シェイクユアハート,7,差し,1263.733,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,84.022,84.022,0.592
14,スティンガーグラス,7,差し,1262.953,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,84.022,84.022,0.592
11,シンエンペラー,6,差し,1259.981,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,84.022,84.022,0.592
8,タガノデュード,4,追込,1250.211,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,84.022,84.022,0.592
6,ビザンチンドリーム,3,追込,1234.601,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,84.022,84.022,0.592
16,メイショウタバル,8,逃げ,1309.699,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,84.497,84.497,0.5953
12,マイネルエンペラー,6,逃げ,1306.3,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,84.497,84.497,0.5953
5,クロワデュノール,3,先行,1302.533,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,84.497,84.497,0.5953
2,ミュージアムマイル,1,先行,1301.15,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,84.497,84.497,0.5953
17,レガレイラ,8,先行,1299.572,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,84.497,84.497,0.5953
9,コスモキュランダ,5,先行,1297.628,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,84.497,84.497,0.5953
4,ミクニインスパイア,2,先行,1297.135,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,84.497,84.497,0.5953
7,ファミリータイム,4,先行,1296.419,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,84.497,84.497,0.5953
3,シュガークン,2,先行,1294.838,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,84.497,84.497,0.5953
18,ミステリーウェイ,8,先行,1293.001,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,84.497,84.497,0.5953
1,ダノンデサイル,1,差し,1279.856,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,84.497,84.497,0.5953
15,マイユニバース,7,差し,1276.696,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,84.497,84.497,0.5953
10,ジューンテイク,5,差し,1272.93,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,84.497,84.497,0.5953
13,シェイクユアハート,7,差し,1271.091,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,84.497,84.497,0.5953
14,スティンガーグラス,7,差し,1270.311,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,84.497,84.497,0.5953
11,シンエンペラー,6,差し,1267.339,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,84.497,84.497,0.5953
8,タガノデュード,4,追込,1257.569,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,84.497,84.497,0.5953
6,ビザンチンドリーム,3,追込,1241.959,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,84.497,84.497,0.5953
16,メイショウタバル,8,逃げ,1317.057,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.3,84.971,84.971,0.5987
12,マイネルエンペラー,6,逃げ,1313.657,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.3,84.971,84.971,0.5987
5,クロワデュノール,3,先行,1309.89,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.3,84.971,84.971,0.5987
2,ミュージアムマイル,1,先行,1308.508,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.3,84.971,84.971,0.5987
17,レガレイラ,8,先行,1306.93,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.3,84.971,84.971,0.5987
9,コスモキュランダ,5,先行,1304.986,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.3,84.971,84.971,0.5987
4,ミクニインスパイア,2,先行,1304.493,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.3,84.971,84.971,0.5987
7,ファミリータイム,4,先行,1303.777,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.3,84.971,84.971,0.5987
3,シュガークン,2,先行,1302.196,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.3,84.971,84.971,0.5987
18,ミステリーウェイ,8,先行,1300.359,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.3,84.971,84.971,0.5987
1,ダノンデサイル,1,差し,1287.213,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.3,84.971,84.971,0.5987
15,マイユニバース,7,差し,1284.053,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.3,84.971,84.971,0.5987
10,ジューンテイク,5,差し,1280.288,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.3,84.971,84.971,0.5987
13,シェイクユアハート,7,差し,1278.448,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.3,84.971,84.971,0.5987
14,スティンガーグラス,7,差し,1277.669,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.3,84.971,84.971,0.5987
11,シンエンペラー,6,差し,1274.697,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.3,84.971,84.971,0.5987
8,タガノデュード,4,追込,1264.926,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.3,84.971,84.971,0.5987
6,ビザンチンドリーム,3,追込,1249.317,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.3,84.971,84.971,0.5987
16,メイショウタバル,8,逃げ,1324.415,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.005,0.0,0.0,0.227,0.7,85.446,85.446,0.602
12,マイネルエンペラー,6,逃げ,1320.992,2,5.0,3.423,52.086,66.306,69.937,70.065,-0.922,-0.864,0.005,0.0,0.0,0.09,0.7,85.446,85.446,0.602
5,クロワデュノール,3,先行,1317.325,3,2.22,7.09,84.154,89.408,93.784,92.129,1.0,0.906,0.005,0.0,0.0,-0.074,0.7,85.446,85.446,0.602
2,ミュージアムマイル,1,先行,1315.925,4,0.0,8.489,73.195,82.272,88.292,89.686,0.655,0.71,0.005,0.0,0.0,0.579,0.7,85.446,85.446,0.602
17,レガレイラ,8,先行,1314.341,5,7.0,10.073,68.507,79.338,86.312,88.703,0.485,0.631,0.005,0.0,0.0,0.713,0.7,85.446,85.446,0.602
9,コスモキュランダ,5,先行,1312.371,6,4.22,12.043,64.219,71.241,72.936,69.798,-0.665,-0.886,0.005,0.0,0.0,-0.541,0.7,85.446,85.446,0.602
4,ミクニインスパイア,2,先行,1311.893,7,1.0,12.522,62.769,75.093,80.598,81.531,-0.006,0.056,0.005,0.0,0.0,0.142,0.7,85.446,85.446,0.602
7,ファミリータイム,4,先行,1311.173,8,3.22,13.241,60.592,73.6,79.145,79.588,-0.131,-0.1,0.005,0.0,0.0,-0.623,0.7,85.446,85.446,0.602
3,シュガークン,2,先行,1309.558,9,1.22,14.857,52.467,61.843,62.755,59.629,-1.0,-1.25,0.005,0.0,0.0,-0.669,0.7,85.446,85.446,0.602
