horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,normalized_race_power,power_effect,ability_factor,target_rank_ratio,target_position_m,time,elapsed_time,progress
10,ジューンテイク,5,差し,1885.866,12,4.45,6.134,67.114,0.234,-0.0289,1.0,0.506,1882.897,122.968,122.968,0.86
13,シェイクユアハート,7,差し,1884.319,13,6.69,7.681,67.357,0.259,-0.0264,1.0,0.591,1881.354,122.968,122.968,0.86
11,シンエンペラー,6,差し,1884.007,14,5.69,7.993,54.86,-0.998,-0.1514,1.0,0.549,1882.126,122.968,122.968,0.86
15,マイユニバース,7,差し,1883.667,15,6.69,8.333,70.558,0.581,0.0056,1.0,0.677,1880.0,122.968,122.968,0.86
14,スティンガーグラス,7,差し,1882.992,16,6.45,9.008,61.121,-0.369,-0.0888,1.0,0.634,1880.583,122.968,122.968,0.86
6,ビザンチンドリーム,3,追込,1878.509,17,2.65,13.491,58.422,-0.64,-0.1158,1.0,0.813,1877.36,122.968,122.968,0.86
8,タガノデュード,4,追込,1878.036,18,3.65,13.964,71.2,0.645,0.012,1.0,0.907,1875.68,122.968,122.968,0.86
12,マイネルエンペラー,6,逃げ,1912.768,1,5.0,1.232,52.086,-1.278,-0.1791,1.0,0.06,1912.92,124.398,124.398,0.87
16,メイショウタバル,8,逃げ,1912.643,2,7.0,1.357,74.557,0.983,0.0456,1.0,0.12,1912.0,124.398,124.398,0.87
2,ミュージアムマイル,1,先行,1911.745,3,0.0,2.255,73.195,0.846,0.032,1.0,0.207,1910.28,124.398,124.398,0.87
1,ダノンデサイル,1,差し,1911.304,4,0.69,2.696,79.175,1.448,0.0918,1.0,0.463,1905.669,124.398,124.398,0.87
5,クロワデュノール,3,先行,1911.063,5,2.24,2.937,84.154,1.5,0.1415,1.0,0.287,1908.84,124.398,124.398,0.87
4,ミクニインスパイア,2,先行,1909.663,6,1.0,4.337,62.769,-0.203,-0.0723,1.0,0.26,1909.32,124.398,124.398,0.87
17,レガレイラ,8,先行,1909.582,7,7.0,4.418,68.507,0.375,-0.0149,1.0,0.367,1908.5,124.398,124.398,0.87
3,シュガークン,2,先行,1909.415,8,1.24,4.585,52.467,-1.239,-0.1753,1.0,0.233,1909.8,124.398,124.398,0.87
7,ファミリータイム,4,先行,1908.862,9,3.24,5.138,60.592,-0.422,-0.0941,1.0,0.313,1908.5,124.398,124.398,0.87
9,コスモキュランダ,5,先行,1908.851,10,4.24,5.149,64.219,-0.057,-0.0578,1.0,0.34,1908.5,124.398,124.398,0.87
18,ミステリーウェイ,8,先行,1908.088,11,7.0,5.912,43.76,-1.5,-0.2624,1.0,0.393,1908.5,124.398,124.398,0.87
10,ジューンテイク,5,差し,1908.08,12,4.45,5.92,67.114,0.234,-0.0289,1.0,0.506,1904.897,124.398,124.398,0.87
13,シェイクユアハート,7,差し,1906.534,13,6.69,7.466,67.357,0.259,-0.0264,1.0,0.591,1903.354,124.398,124.398,0.87
11,シンエンペラー,6,差し,1906.148,14,5.69,7.852,54.86,-0.998,-0.1514,1.0,0.549,1904.126,124.398,124.398,0.87
15,マイユニバース,7,差し,1905.929,15,6.69,8.071,70.558,0.581,0.0056,1.0,0.677,1902.0,124.398,124.398,0.87
14,スティンガーグラス,7,差し,1905.168,16,6.45,8.832,61.121,-0.369,-0.0888,1.0,0.634,1902.583,124.398,124.398,0.87
6,ビザンチンドリーム,3,追込,1900.774,17,2.65,13.226,58.422,-0.64,-0.1158,1.0,0.813,1899.36,124.398,124.398,0.87
8,タガノデュード,4,追込,1900.504,18,3.65,13.496,71.2,0.645,0.012,1.0,0.907,1897.68,124.398,124.398,0.87
12,マイネルエンペラー,6,逃げ,1934.762,1,5.0,1.238,52.086,-1.278,-0.1791,1.0,0.06,1934.92,125.827,125.827,0.88
16,メイショウタバル,8,逃げ,1934.667,2,7.0,1.333,74.557,0.983,0.0456,1.0,0.12,1934.0,125.827,125.827,0.88
2,ミュージアムマイル,1,先行,1933.799,3,0.0,2.201,73.195,0.846,0.032,1.0,0.207,1932.28,125.827,125.827,0.88
1,ダノンデサイル,1,差し,1933.672,4,0.69,2.328,79.175,1.448,0.0918,1.0,0.463,1927.669,125.827,125.827,0.88
5,クロワデュノール,3,先行,1933.146,5,2.24,2.854,84.154,1.5,0.1415,1.0,0.287,1930.84,125.827,125.827,0.88
4,ミクニインスパイア,2,先行,1931.676,6,1.0,4.324,62.769,-0.203,-0.0723,1.0,0.26,1931.32,125.827,125.827,0.88
17,レガレイラ,8,先行,1931.622,7,7.0,4.378,68.507,0.375,-0.0149,1.0,0.367,1930.5,125.827,125.827,0.88
3,シュガークン,2,先行,1931.4,8,1.24,4.6,52.467,-1.239,-0.1753,1.0,0.233,1931.8,125.827,125.827,0.88
7,ファミリータイム,4,先行,1930.876,9,3.24,5.124,60.592,-0.422,-0.0941,1.0,0.313,1930.5,125.827,125.827,0.88
9,コスモキュランダ,5,先行,1930.864,10,4.24,5.136,64.219,-0.057,-0.0578,1.0,0.34,1930.5,125.827,125.827,0.88
10,ジューンテイク,5,差し,1930.294,11,4.45,5.706,67.114,0.234,-0.0289,1.0,0.506,1926.897,125.827,125.827,0.88
18,ミステリーウェイ,8,先行,1930.073,12,7.0,5.927,43.76,-1.5,-0.2624,1.0,0.393,1930.5,125.827,125.827,0.88
13,シェイクユアハート,7,差し,1928.748,13,6.69,7.252,67.357,0.259,-0.0264,1.0,0.591,1925.354,125.827,125.827,0.88
11,シンエンペラー,6,差し,1928.29,14,5.69,7.71,54.86,-0.998,-0.1514,1.0,0.549,1926.126,125.827,125.827,0.88
15,マイユニバース,7,差し,1928.19,15,6.69,7.81,70.558,0.581,0.0056,1.0,0.677,1924.0,125.827,125.827,0.88
14,スティンガーグラス,7,差し,1927.345,16,6.45,8.655,61.121,-0.369,-0.0888,1.0,0.634,1924.583,125.827,125.827,0.88
6,ビザンチンドリーム,3,追込,1923.039,17,2.65,12.961,58.422,-0.64,-0.1158,1.0,0.813,1921.36,125.827,125.827,0.88
8,タガノデュード,4,追込,1922.971,18,3.65,13.029,71.2,0.645,0.012,1.0,0.907,1919.68,125.827,125.827,0.88
12,マイネルエンペラー,6,逃げ,1956.757,1,5.0,1.243,52.086,-1.278,-0.1791,1.0,0.06,1956.92,127.257,127.257,0.89
16,メイショウタバル,8,逃げ,1956.69,2,7.0,1.31,74.557,0.983,0.0456,1.0,0.12,1956.0,127.257,127.257,0.89
1,ダノンデサイル,1,差し,1956.041,3,0.69,1.959,79.175,1.448,0.0918,1.0,0.463,1949.669,127.257,127.257,0.89
2,ミュージアムマイル,1,先行,1955.854,4,0.0,2.146,73.195,0.846,0.032,1.0,0.207,1954.28,127.257,127.257,0.89
5,クロワデュノール,3,先行,1955.228,5,2.24,2.772,84.154,1.5,0.1415,1.0,0.287,1952.84,127.257,127.257,0.89
4,ミクニインスパイア,2,先行,1953.689,6,1.0,4.311,62.769,-0.203,-0.0723,1.0,0.26,1953.32,127.257,127.257,0.89
17,レガレイラ,8,先行,1953.662,7,7.0,4.338,68.507,0.375,-0.0149,1.0,0.367,1952.5,127.257,127.257,0.89
3,シュガークン,2,先行,1953.386,8,1.24,4.614,52.467,-1.239,-0.1753,1.0,0.233,1953.8,127.257,127.257,0.89
7,ファミリータイム,4,先行,1952.889,9,3.24,5.111,60.592,-0.422,-0.0941,1.0,0.313,1952.5,127.257,127.257,0.89
9,コスモキュランダ,5,先行,1952.877,10,4.24,5.123,64.219,-0.057,-0.0578,1.0,0.34,1952.5,127.257,127.257,0.89
10,ジューンテイク,5,差し,1952.509,11,4.45,5.491,67.114,0.234,-0.0289,1.0,0.506,1948.897,127.257,127.257,0.89
18,ミステリーウェイ,8,先行,1952.057,12,7.0,5.943,43.76,-1.5,-0.2624,1.0,0.393,1952.5,127.257,127.257,0.89
13,シェイクユアハート,7,差し,1950.962,13,6.69,7.038,67.357,0.259,-0.0264,1.0,0.591,1947.354,127.257,127.257,0.89
15,マイユニバース,7,差し,1950.452,14,6.69,7.548,70.558,0.581,0.0056,1.0,0.677,1946.0,127.257,127.257,0.89
11,シンエンペラー,6,差し,1950.431,15,5.69,7.569,54.86,-0.998,-0.1514,1.0,0.549,1948.126,127.257,127.257,0.89
14,スティンガーグラス,7,差し,1949.522,16,6.45,8.478,61.121,-0.369,-0.0888,1.0,0.634,1946.583,127.257,127.257,0.89
8,タガノデュード,4,追込,1945.439,17,3.65,12.561,71.2,0.645,0.012,1.0,0.907,1941.68,127.257,127.257,0.89
6,ビザンチンドリーム,3,追込,1945.303,18,2.65,12.697,58.422,-0.64,-0.1158,1.0,0.813,1943.36,127.257,127.257,0.89
12,マイネルエンペラー,6,逃げ,1978.751,1,5.0,1.249,52.086,-1.278,-0.1791,1.0,0.06,1978.92,128.687,128.687,0.9
16,メイショウタバル,8,逃げ,1978.714,2,7.0,1.286,74.557,0.983,0.0456,1.0,0.12,1978.0,128.687,128.687,0.9
1,ダノンデサイル,1,差し,1978.41,3,0.69,1.59,79.175,1.448,0.0918,1.0,0.463,1971.669,128.687,128.687,0.9
2,ミュージアムマイル,1,先行,1977.908,4,0.0,2.092,73.195,0.846,0.032,1.0,0.207,1976.28,128.687,128.687,0.9
5,クロワデュノール,3,先行,1977.31,5,2.24,2.69,84.154,1.5,0.1415,1.0,0.287,1974.84,128.687,128.687,0.9
17,レガレイラ,8,先行,1975.702,6,7.0,4.298,68.507,0.375,-0.0149,1.0,0.367,1974.5,128.687,128.687,0.9
4,ミクニインスパイア,2,先行,1975.701,7,1.0,4.299,62.769,-0.203,-0.0723,1.0,0.26,1975.32,128.687,128.687,0.9
3,シュガークン,2,先行,1975.372,8,1.24,4.628,52.467,-1.239,-0.1753,1.0,0.233,1975.8,128.687,128.687,0.9
7,ファミリータイム,4,先行,1974.902,9,3.24,5.098,60.592,-0.422,-0.0941,1.0,0.313,1974.5,128.687,128.687,0.9
9,コスモキュランダ,5,先行,1974.89,10,4.24,5.11,64.219,-0.057,-0.0578,1.0,0.34,1974.5,128.687,128.687,0.9
10,ジューンテイク,5,差し,1974.723,11,4.45,5.277,67.114,0.234,-0.0289,1.0,0.506,1970.897,128.687,128.687,0.9
18,ミステリーウェイ,8,先行,1974.042,12,7.0,5.958,43.76,-1.5,-0.2624,1.0,0.393,1974.5,128.687,128.687,0.9
13,シェイクユアハート,7,差し,1973.176,13,6.69,6.824,67.357,0.259,-0.0264,1.0,0.591,1969.354,128.687,128.687,0.9
15,マイユニバース,7,差し,1972.713,14,6.69,7.287,70.558,0.581,0.0056,1.0,0.677,1968.0,128.687,128.687,0.9
11,シンエンペラー,6,差し,1972.572,15,5.69,7.428,54.86,-0.998,-0.1514,1.0,0.549,1970.126,128.687,128.687,0.9
14,スティンガーグラス,7,差し,1971.699,16,6.45,8.301,61.121,-0.369,-0.0888,1.0,0.634,1968.583,128.687,128.687,0.9
8,タガノデュード,4,追込,1967.907,17,3.65,12.093,71.2,0.645,0.012,1.0,0.907,1963.68,128.687,128.687,0.9
6,ビザンチンドリーム,3,追込,1967.568,18,2.65,12.432,58.422,-0.64,-0.1158,1.0,0.813,1965.36,128.687,128.687,0.9
1,ダノンデサイル,1,差し,2000.779,1,0.69,1.221,79.175,1.448,0.0918,1.0,0.463,1993.669,130.117,130.117,0.91
12,マイネルエンペラー,6,逃げ,2000.746,2,5.0,1.254,52.086,-1.278,-0.1791,1.0,0.06,2000.92,130.117,130.117,0.91
16,メイショウタバル,8,逃げ,2000.738,3,7.0,1.262,74.557,0.983,0.0456,1.0,0.12,2000.0,130.117,130.117,0.91
2,ミュージアムマイル,1,先行,1999.962,4,0.0,2.038,73.195,0.846,0.032,1.0,0.207,1998.28,130.117,130.117,0.91
5,クロワデュノール,3,先行,1999.393,5,2.24,2.607,84.154,1.5,0.1415,1.0,0.287,1996.84,130.117,130.117,0.91
17,レガレイラ,8,先行,1997.742,6,7.0,4.258,68.507,0.375,-0.0149,1.0,0.367,1996.5,130.117,130.117,0.91
4,ミクニインスパイア,2,先行,1997.714,7,1.0,4.286,62.769,-0.203,-0.0723,1.0,0.26,1997.32,130.117,130.117,0.91
3,シュガークン,2,先行,1997.358,8,1.24,4.642,52.467,-1.239,-0.1753,1.0,0.233,1997.8,130.117,130.117,0.91
10,ジューンテイク,5,差し,1996.938,9,4.45,5.062,67.114,0.234,-0.0289,1.0,0.506,1992.897,130.117,130.117,0.91
7,ファミリータイム,4,先行,1996.916,10,3.24,5.084,60.592,-0.422,-0.0941,1.0,0.313,1996.5,130.117,130.117,0.91
9,コスモキュランダ,5,先行,1996.903,11,4.24,5.097,64.219,-0.057,-0.0578,1.0,0.34,1996.5,130.117,130.117,0.91
18,ミステリーウェイ,8,先行,1996.027,12,7.0,5.973,43.76,-1.5,-0.2624,1.0,0.393,1996.5,130.117,130.117,0.91
13,シェイクユアハート,7,差し,1995.391,13,6.69,6.609,67.357,0.259,-0.0264,1.0,0.591,1991.354,130.117,130.117,0.91
15,マイユニバース,7,差し,1994.974,14,6.69,7.026,70.558,0.581,0.0056,1.0,0.677,1990.0,130.117,130.117,0.91
11,シンエンペラー,6,差し,1994.714,15,5.69,7.286,54.86,-0.998,-0.1514,1.0,0.549,1992.126,130.117,130.117,0.91
14,スティンガーグラス,7,差し,1993.876,16,6.45,8.124,61.121,-0.369,-0.0888,1.0,0.634,1990.583,130.117,130.117,0.91
8,タガノデュード,4,追込,1990.375,17,3.65,11.625,71.2,0.645,0.012,1.0,0.907,1985.68,130.117,130.117,0.91
6,ビザンチンドリーム,3,追込,1989.833,18,2.65,12.167,58.422,-0.64,-0.1158,1.0,0.813,1987.36,130.117,130.117,0.91
1,ダノンデサイル,1,差し,2023.147,1,0.69,0.853,79.175,1.448,0.0918,1.0,0.463,2015.669,131.547,131.547,0.92
16,メイショウタバル,8,逃げ,2022.762,2,7.0,1.238,74.557,0.983,0.0456,1.0,0.12,2022.0,131.547,131.547,0.92
12,マイネルエンペラー,6,逃げ,2022.74,3,5.0,1.26,52.086,-1.278,-0.1791,1.0,0.06,2022.92,131.547,131.547,0.92
2,ミュージアムマイル,1,先行,2022.016,4,0.0,1.984,73.195,0.846,0.032,1.0,0.207,2020.28,131.547,131.547,0.92
5,クロワデュノール,3,先行,2021.475,5,2.24,2.525,84.154,1.5,0.1415,1.0,0.287,2018.84,131.547,131.547,0.92
17,レガレイラ,8,先行,2019.782,6,7.0,4.218,68.507,0.375,-0.0149,1.0,0.367,2018.5,131.547,131.547,0.92
4,ミクニインスパイア,2,先行,2019.727,7,1.0,4.273,62.769,-0.203,-0.0723,1.0,0.26,2019.32,131.547,131.547,0.92
3,シュガークン,2,先行,2019.343,8,1.24,4.657,52.467,-1.239,-0.1753,1.0,0.233,2019.8,131.547,131.547,0.92
10,ジューンテイク,5,差し,2019.152,9,4.45,4.848,67.114,0.234,-0.0289,1.0,0.506,2014.897,131.547,131.547,0.92
7,ファミリータイム,4,先行,2018.929,10,3.24,5.071,60.592,-0.422,-0.0941,1.0,0.313,2018.5,131.547,131.547,0.92
9,コスモキュランダ,5,先行,2018.916,11,4.24,5.084,64.219,-0.057,-0.0578,1.0,0.34,2018.5,131.547,131.547,0.92
18,ミステリーウェイ,8,先行,2018.012,12,7.0,5.988,43.76,-1.5,-0.2624,1.0,0.393,2018.5,131.547,131.547,0.92
13,シェイクユアハート,7,差し,2017.605,13,6.69,6.395,67.357,0.259,-0.0264,1.0,0.591,2013.354,131.547,131.547,0.92
15,マイユニバース,7,差し,2017.236,14,6.69,6.764,70.558,0.581,0.0056,1.0,0.677,2012.0,131.547,131.547,0.92
11,シンエンペラー,6,差し,2016.855,15,5.69,7.145,54.86,-0.998,-0.1514,1.0,0.549,2014.126,131.547,131.547,0.92
14,スティンガーグラス,7,差し,2016.053,16,6.45,7.947,61.121,-0.369,-0.0888,1.0,0.634,2012.583,131.547,131.547,0.92
8,タガノデュード,4,追込,2012.843,17,3.65,11.157,71.2,0.645,0.012,1.0,0.907,2007.68,131.547,131.547,0.92
6,ビザンチンドリーム,3,追込,2012.097,18,2.65,11.903,58.422,-0.64,-0.1158,1.0,0.813,2009.36,131.547,131.547,0.92
16,メイショウタバル,8,逃げ,2044.662,1,7.0,1.338,74.557,0.983,0.0456,1.0,0.12,2044.0,132.977,132.977,0.93
12,マイネルエンペラー,6,逃げ,2044.343,2,5.0,1.657,52.086,-1.278,-0.1791,1.0,0.06,2044.92,132.977,132.977,0.93
1,ダノンデサイル,1,差し,2044.202,3,0.69,1.798,79.175,1.448,0.0918,1.0,0.463,2037.669,132.977,132.977,0.93
5,クロワデュノール,3,先行,2043.863,4,2.24,2.137,84.154,1.5,0.1415,1.0,0.287,2040.84,132.977,132.977,0.93
2,ミュージアムマイル,1,先行,2042.662,5,0.0,3.338,73.195,0.846,0.032,1.0,0.207,2042.28,132.977,132.977,0.93
4,ミクニインスパイア,2,先行,2041.447,6,1.0,4.553,62.769,-0.203,-0.0723,1.0,0.26,2041.32,132.977,132.977,0.93
7,ファミリータイム,4,先行,2040.475,7,3.24,5.525,60.592,-0.422,-0.0941,1.0,0.313,2040.5,132.977,132.977,0.93
17,レガレイラ,8,先行,2040.419,8,7.0,5.581,68.507,0.375,-0.0149,1.0,0.367,2040.5,132.977,132.977,0.93
3,シュガークン,2,先行,2039.543,9,1.24,6.457,52.467,-1.239,-0.1753,1.0,0.233,2041.8,132.977,132.977,0.93
9,コスモキュランダ,5,先行,2039.363,10,4.24,6.637,64.219,-0.057,-0.0578,1.0,0.34,2040.5,132.977,132.977,0.93
10,ジューンテイク,5,差し,2039.352,11,4.45,6.648,67.114,0.234,-0.0289,1.0,0.506,2036.897,132.977,132.977,0.93
18,ミステリーウェイ,8,先行,2038.212,12,7.0,7.788,43.76,-1.5,-0.2624,1.0,0.393,2040.5,132.977,132.977,0.93
13,シェイクユアハート,7,差し,2037.805,13,6.69,8.195,67.357,0.259,-0.0264,1.0,0.591,2035.354,132.977,132.977,0.93
15,マイユニバース,7,差し,2037.436,14,6.69,8.564,70.558,0.581,0.0056,1.0,0.677,2034.0,132.977,132.977,0.93
11,シンエンペラー,6,差し,2037.055,15,5.69,8.945,54.86,-0.998,-0.1514,1.0,0.549,2036.126,132.977,132.977,0.93
14,スティンガーグラス,7,差し,2036.726,16,6.45,9.274,61.121,-0.369,-0.0888,1.0,0.634,2034.583,132.977,132.977,0.93
8,タガノデュード,4,追込,2033.897,17,3.65,12.103,71.2,0.645,0.012,1.0,0.907,2029.68,132.977,132.977,0.93
6,ビザンチンドリーム,3,追込,2032.297,18,2.65,13.703,58.422,-0.64,-0.1158,1.0,0.813,2031.36,132.977,132.977,0.93
16,メイショウタバル,8,逃げ,2066.557,1,7.0,1.443,74.557,0.983,0.0456,1.0,0.12,2066.0,134.407,134.407,0.94
5,クロワデュノール,3,先行,2066.23,2,2.24,1.77,84.154,1.5,0.1415,1.0,0.287,2062.84,134.407,134.407,0.94
12,マイネルエンペラー,6,逃げ,2065.947,3,5.0,2.053,52.086,-1.278,-0.1791,1.0,0.06,2066.92,134.407,134.407,0.94
1,ダノンデサイル,1,差し,2065.164,4,0.69,2.836,79.175,1.448,0.0918,1.0,0.463,2059.669,134.407,134.407,0.94
2,ミュージアムマイル,1,先行,2063.294,5,0.0,4.706,73.195,0.846,0.032,1.0,0.207,2064.28,134.407,134.407,0.94
4,ミクニインスパイア,2,先行,2063.164,6,1.0,4.836,62.769,-0.203,-0.0723,1.0,0.26,2063.32,134.407,134.407,0.94
7,ファミリータイム,4,先行,2062.017,7,3.24,5.983,60.592,-0.422,-0.0941,1.0,0.313,2062.5,134.407,134.407,0.94
17,レガレイラ,8,先行,2061.046,8,7.0,6.954,68.507,0.375,-0.0149,1.0,0.367,2062.5,134.407,134.407,0.94
9,コスモキュランダ,5,先行,2059.807,9,4.24,8.193,64.219,-0.057,-0.0578,1.0,0.34,2062.5,134.407,134.407,0.94
3,シュガークン,2,先行,2059.743,10,1.24,8.257,52.467,-1.239,-0.1753,1.0,0.233,2063.8,134.407,134.407,0.94
10,ジューンテイク,5,差し,2059.552,11,4.45,8.448,67.114,0.234,-0.0289,1.0,0.506,2058.897,134.407,134.407,0.94
18,ミステリーウェイ,8,先行,2058.412,12,7.0,9.588,43.76,-1.5,-0.2624,1.0,0.393,2062.5,134.407,134.407,0.94
13,シェイクユアハート,7,差し,2058.005,13,6.69,9.995,67.357,0.259,-0.0264,1.0,0.591,2057.354,134.407,134.407,0.94
15,マイユニバース,7,差し,2057.636,14,6.69,10.364,70.558,0.581,0.0056,1.0,0.677,2056.0,134.407,134.407,0.94
14,スティンガーグラス,7,差し,2057.355,15,6.45,10.645,61.121,-0.369,-0.0888,1.0,0.634,2056.583,134.407,134.407,0.94
11,シンエンペラー,6,差し,2057.255,16,5.69,10.745,54.86,-0.998,-0.1514,1.0,0.549,2058.126,134.407,134.407,0.94
8,タガノデュード,4,追込,2054.834,17,3.65,13.166,71.2,0.645,0.012,1.0,0.907,2051.68,134.407,134.407,0.94
6,ビザンチンドリーム,3,追込,2052.497,18,2.65,15.503,58.422,-0.64,-0.1158,1.0,0.813,2053.36,134.407,134.407,0.94
5,クロワデュノール,3,先行,2088.576,1,2.24,1.424,84.154,1.5,0.1415,1.0,0.287,2084.84,135.836,135.836,0.95
16,メイショウタバル,8,逃げ,2088.446,2,7.0,1.554,74.557,0.983,0.0456,1.0,0.12,2088.0,135.836,135.836,0.95
12,マイネルエンペラー,6,逃げ,2087.552,3,5.0,2.448,52.086,-1.278,-0.1791,1.0,0.06,2088.92,135.836,135.836,0.95
1,ダノンデサイル,1,差し,2086.034,4,0.69,3.966,79.175,1.448,0.0918,1.0,0.463,2081.669,135.836,135.836,0.95
4,ミクニインスパイア,2,先行,2084.878,5,1.0,5.122,62.769,-0.203,-0.0723,1.0,0.26,2085.32,135.836,135.836,0.95
2,ミュージアムマイル,1,先行,2083.912,6,0.0,6.088,73.195,0.846,0.032,1.0,0.207,2086.28,135.836,135.836,0.95
7,ファミリータイム,4,先行,2083.556,7,3.24,6.444,60.592,-0.422,-0.0941,1.0,0.313,2084.5,135.836,135.836,0.95
17,レガレイラ,8,先行,2081.664,8,7.0,8.336,68.507,0.375,-0.0149,1.0,0.367,2084.5,135.836,135.836,0.95
9,コスモキュランダ,5,先行,2080.247,9,4.24,9.753,64.219,-0.057,-0.0578,1.0,0.34,2084.5,135.836,135.836,0.95
3,シュガークン,2,先行,2079.943,10,1.24,10.057,52.467,-1.239,-0.1753,1.0,0.233,2085.8,135.836,135.836,0.95
10,ジューンテイク,5,差し,2079.752,11,4.45,10.248,67.114,0.234,-0.0289,1.0,0.506,2080.897,135.836,135.836,0.95
18,ミステリーウェイ,8,先行,2078.612,12,7.0,11.388,43.76,-1.5,-0.2624,1.0,0.393,2084.5,135.836,135.836,0.95
13,シェイクユアハート,7,差し,2078.205,13,6.69,11.795,67.357,0.259,-0.0264,1.0,0.591,2079.354,135.836,135.836,0.95
14,スティンガーグラス,7,差し,2077.94,14,6.45,12.06,61.121,-0.369,-0.0888,1.0,0.634,2078.583,135.836,135.836,0.95
15,マイユニバース,7,差し,2077.836,15,6.69,12.164,70.558,0.581,0.0056,1.0,0.677,2078.0,135.836,135.836,0.95
11,シンエンペラー,6,差し,2077.455,16,5.69,12.545,54.86,-0.998,-0.1514,1.0,0.549,2080.126,135.836,135.836,0.95
8,タガノデュード,4,追込,2075.654,17,3.65,14.346,71.2,0.645,0.012,1.0,0.907,2073.68,135.836,135.836,0.95
6,ビザンチンドリーム,3,追込,2072.697,18,2.65,17.303,58.422,-0.64,-0.1158,1.0,0.813,2075.36,135.836,135.836,0.95
5,クロワデュノール,3,先行,2110.902,1,2.24,1.098,84.154,1.5,0.1415,1.0,0.287,2106.84,137.266,137.266,0.96
16,メイショウタバル,8,逃げ,2110.328,2,7.0,1.672,74.557,0.983,0.0456,1.0,0.12,2110.0,137.266,137.266,0.96
12,マイネルエンペラー,6,逃げ,2109.159,3,5.0,2.841,52.086,-1.278,-0.1791,1.0,0.06,2110.92,137.266,137.266,0.96
1,ダノンデサイル,1,差し,2106.811,4,0.69,5.189,79.175,1.448,0.0918,1.0,0.463,2103.669,137.266,137.266,0.96
4,ミクニインスパイア,2,先行,2106.589,5,1.0,5.411,62.769,-0.203,-0.0723,1.0,0.26,2107.32,137.266,137.266,0.96
7,ファミリータイム,4,先行,2105.091,6,3.24,6.909,60.592,-0.422,-0.0941,1.0,0.313,2106.5,137.266,137.266,0.96
2,ミュージアムマイル,1,先行,2104.517,7,0.0,7.483,73.195,0.846,0.032,1.0,0.207,2108.28,137.266,137.266,0.96
17,レガレイラ,8,先行,2102.271,8,7.0,9.729,68.507,0.375,-0.0149,1.0,0.367,2106.5,137.266,137.266,0.96
9,コスモキュランダ,5,先行,2100.684,9,4.24,11.316,64.219,-0.057,-0.0578,1.0,0.34,2106.5,137.266,137.266,0.96
3,シュガークン,2,先行,2100.143,10,1.24,11.857,52.467,-1.239,-0.1753,1.0,0.233,2107.8,137.266,137.266,0.96
10,ジューンテイク,5,差し,2099.952,11,4.45,12.048,67.114,0.234,-0.0289,1.0,0.506,2102.897,137.266,137.266,0.96
18,ミステリーウェイ,8,先行,2098.812,12,7.0,13.188,43.76,-1.5,-0.2624,1.0,0.393,2106.5,137.266,137.266,0.96
14,スティンガーグラス,7,差し,2098.48,13,6.45,13.52,61.121,-0.369,-0.0888,1.0,0.634,2100.583,137.266,137.266,0.96
13,シェイクユアハート,7,差し,2098.405,14,6.69,13.595,67.357,0.259,-0.0264,1.0,0.591,2101.354,137.266,137.266,0.96
15,マイユニバース,7,差し,2098.036,15,6.69,13.964,70.558,0.581,0.0056,1.0,0.677,2100.0,137.266,137.266,0.96
11,シンエンペラー,6,差し,2097.655,16,5.69,14.345,54.86,-0.998,-0.1514,1.0,0.549,2102.126,137.266,137.266,0.96
8,タガノデュード,4,追込,2096.357,17,3.65,15.643,71.2,0.645,0.012,1.0,0.907,2095.68,137.266,137.266,0.96
